ID_REF,FC,Gene Symbol
244384_at,0.06270553373958432,
239920_at,0.06269883240624985,UBTF
230080_at,0.06269741428125108,HOXA-AS2
221664_s_at,0.06269151834374931,F11R
234541_s_at,0.0626830163437484,ARHGEF12
1559132_at,0.06267426270833454,TMEM80
202086_at,0.06266932390624547,MX1
213647_at,0.0626691955520835,DNA2
219645_at,0.06266764832291649,CASQ1
202463_s_at,0.0626649608541685,MBD3
242465_at,0.06266189947916789,LOC100505592
233336_at,0.06265580732291687,
231226_at,0.06265133630208242,MED14OS
233241_at,0.0626480345833329,KIZ
218381_s_at,0.06264554573958492,U2AF2
243174_at,0.0626408629062496,
203665_at,0.06262640636458627,HMOX1
212525_s_at,0.06261642691666491,H2AFX
220129_at,0.06261569634374808,CCDC169-SOHLH2 /// SOHLH2
1557371_a_at,0.06261488489583211,LINC00961
219946_x_at,0.06261346021874914,MYH14
1554079_at,0.06261258644791745,GALNT18
221840_at,0.06261079858333396,PTPRE
243606_at,0.06259723382291948,NXPE3
1561887_at,0.06259419771875052,
221912_s_at,0.0625935948020846,CCDC28B
220555_s_at,0.06259329788541557,PDZD7
218002_s_at,0.06259097891666787,CXCL14
237251_at,0.0625908353333342,LRRC71
218639_s_at,0.06258887415624947,ZXDC
230264_s_at,0.06257402656249766,AP1S2
236971_at,0.06257342845833147,
1558458_at,0.06257334962499872,LOC101928623 /// LOC401320
200948_at,0.06257053236458532,MLF2
1569700_s_at,0.06256269523958036,AK7
218860_at,0.06256098901041796,NOC4L
238614_x_at,0.06254485461458215,ZNF430
227305_s_at,0.06254103015624857,SMCR8
218128_at,0.06253878021875003,NFYB
1562549_at,0.06253598542708261,LINC01271
221027_s_at,0.06253501383333226,PLA2G12A
219903_s_at,0.0625342185937503,CYP2C8
239515_at,0.06252903806250076,
231123_at,0.06252397693749856,TRIM36
211373_s_at,0.06251984993750348,PSEN2
217723_x_at,0.06251864478125224,
206837_at,0.06251793006249784,ALX1
AFFX-HUMISGF3A/M97935_3_at,0.06251423661458055,STAT1
222081_at,0.06251108351041568,RP1-223E5.4 /// SIRT5
214376_at,0.062477629531249246,MAPK10
1560060_s_at,0.062475557947919924,VPS37C
203102_s_at,0.062457739302080206,MGAT2
220166_at,0.062449052364582425,CNNM1
227953_at,0.06244328068750349,CMTM6
215716_s_at,0.06243776008333235,ATP2B1
244223_at,0.06242554049999827,
240366_at,0.062424898010416285,LHFPL3-AS1
202201_at,0.062421216239584965,BLVRB
202803_s_at,0.06241293610417031,ITGB2
224356_x_at,0.06241213046874705,MS4A6A
1562094_at,0.062403639489583274,
223547_at,0.06240155360416644,JKAMP
1553886_at,0.062396035208334144,CCDC108
207593_at,0.06239442149999874,ABCG4
206821_x_at,0.06239299994791736,AGFG2
212335_at,0.06238624000000215,GNS
210286_s_at,0.06238074236458324,SLC4A7
232100_at,0.06237415132291746,RNF217
1552758_at,0.06237220666666721,HDAC9
232845_at,0.062371899656248786,CDH23 /// LOC100653137
219254_at,0.06236980282291604,OGFOD3
205098_at,0.06236439725000231,CCR1
244148_at,0.06236161746875046,
201089_at,0.062357361249993914,ATP6V1B2
1565784_at,0.06235561344791307,TNK2-AS1
211679_x_at,0.062354784031250166,GABBR2
1552870_s_at,0.062351865958333974,AXDND1
241490_s_at,0.06234888230208391,PGBD2
206479_at,0.06233378580208315,TRPM1
210873_x_at,0.06233010565624575,APOBEC3A /// APOBEC3A_B
226298_at,0.062326753822916636,RUNDC1
204816_s_at,0.06232621941666672,DHX34
219026_s_at,0.06226836008333425,RASAL2
225910_at,0.06226436622916509,HELZ
209318_x_at,0.06226206692708125,PLAGL1
1564709_at,0.06225669535416367,LOC286238
232188_at,0.06225546790624925,AKAP13
214646_at,0.062254841739582734,HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J
241603_at,0.06224966440625046,ATP11A
201944_at,0.06224326719791762,HEXB
243247_at,0.062240396854166935,
238839_at,0.06223110697916656,OTX1
1561171_a_at,0.06222924185416545,GOLGA6L1 /// GOLGA6L22 /// GOLGA6L6
219150_s_at,0.06222908688542095,ADAP1
1560639_at,0.0622272563229167,
211200_s_at,0.062224702812497146,EFCAB2
1563961_at,0.06222415051041574,FHAD1
1558612_a_at,0.06222310804167064,ATP1A4
208489_at,0.06221940933333503,GJA8
1564160_at,0.06220677045833112,DTHD1
227822_at,0.06219564623958629,ZNF605
244685_at,0.06219553026041691,ANGEL1
202442_at,0.06219364740625011,AP3S1
1561133_at,0.06219329073958413,
1554816_at,0.06218314616666776,ASTN2
221168_at,0.062181359864583285,PRDM13
222222_s_at,0.06217715591666462,HOMER3
203792_x_at,0.06217470051041829,PCGF2
243945_at,0.06217173880208282,TRIM2
1556773_at,0.062162858447916136,
237058_x_at,0.06216118861458231,SLC6A13
1553275_s_at,0.0621499950937503,
209844_at,0.06214688899999832,HOXB13
234454_at,0.062142109270833856,
240794_at,0.06213526627083521,NPAS4
210846_x_at,0.062128603093750456,TRIM14
202399_s_at,0.062127173145839265,AP3S2 /// C15orf38-AP3S2
211451_s_at,0.06212471139583364,KCNJ4
218647_s_at,0.06212083955208403,YRDC
223957_at,0.06210893404166695,
207085_x_at,0.06210402280208527,CSF2RA
209843_s_at,0.06209995142708369,SOX10
213380_x_at,0.06208465579166855,LOC101930052 /// LOC102724562 /// MST1 /// MST1L /// MST1P2
232600_at,0.062083089406251624,
237000_at,0.06208213406249863,
223049_at,0.06208020635417455,GRB2
209698_at,0.06207735862499675,CCHCR1
235134_at,0.06207459237499968,RP11-111M22.3
242136_x_at,0.06207180057291595,MGC70870
243043_at,0.06207030941666547,
233258_at,0.062059903906250824,
202997_s_at,0.06205529440624957,LOXL2
240449_at,0.062046387729167485,ZNF341
231081_at,0.06204270945833423,C2orf73
230985_at,0.06203733143750245,C9orf131
204659_s_at,0.06203437154166824,GFER
201140_s_at,0.0620343674687458,RAB5C
205087_at,0.06203195103125125,RWDD3
229492_at,0.06202498168750026,VANGL1
221036_s_at,0.0620230848854213,APH1B
230704_s_at,0.062019918187499634,ITGB4
225974_at,0.06201725613541775,TMEM64
239723_at,0.06201210657291689,
209977_at,0.062000574843751544,PLG
43511_s_at,0.06200055846875241,ARRB1
219064_at,0.061993602416664295,ITIH5
202044_at,0.06199353425000176,ARHGAP35
210804_x_at,0.06199035957291876,SLC8A1
228324_at,0.06199021527083293,C9orf41
236065_at,0.0619750944270816,
233503_at,0.061967262729166084,CCDC169
207094_at,0.06196700039583192,CXCR1
224564_s_at,0.06196688374999937,RTN3
1553043_a_at,0.06196286219791425,CD300LF
217999_s_at,0.06195161960416806,PHLDA1
203546_at,0.06193778352083257,IPO13
213743_at,0.061925402729166024,CCNT2
1563657_at,0.06192213112499978,PLXND1
244252_at,0.061921269333334195,LOC399884
233734_s_at,0.06191772667708406,OSBPL5
221807_s_at,0.06191154101041807,TRABD
207742_s_at,0.06190519477083356,NR6A1
220318_at,0.06190027093749917,EPN3
1553581_s_at,0.06189344936458596,SREK1IP1
204531_s_at,0.061887042958330696,BRCA1
209952_s_at,0.061882865885417804,MAP2K7
222089_s_at,0.06188243198958432,C16orf71
205702_at,0.0618790255208328,PHTF1
223301_s_at,0.06187452017708406,CCDC82
228951_at,0.06187360211458692,SLC38A7
231319_x_at,0.06186925048958347,KIF9
227792_at,0.061867693927087686,ITPRIPL2
203066_at,0.06186594437499693,CHST15
224094_at,0.06186398427083217,
1554855_at,0.06186379105208317,PARK2
202263_at,0.061863623093756814,CYB5R1
212547_at,0.06185997101041707,BRD3
228363_at,0.06185967493750155,XIAP
1557457_at,0.061855742312500794,
202943_s_at,0.061855682364587494,NAGA
1570044_at,0.06185498179166693,LOC101927126
1564426_x_at,0.06184132543750476,LOC729732
1562299_at,0.06181887377083228,TTC6
208075_s_at,0.06181445487500081,CCL7
1560506_at,0.06178565927083435,LOC101928161
207542_s_at,0.06178193220833528,AQP1
1557047_at,0.061781925718752184,YEATS2
208347_at,0.06178069392708263,HMGN2P9 /// HMGN2P9
1565924_a_at,0.06177813937500032,
202119_s_at,0.06176788038542114,CPNE3
231748_at,0.061764109541667445,ULBP3
1562034_at,0.06175038919791742,LINC00163
206227_at,0.061749758354167295,CILP
205486_at,0.06174833126041346,TESK2
210823_s_at,0.06173416404166687,PTPRS
1568600_at,0.061728249364582766,CALML4
1557280_s_at,0.06171838751041614,ITSN1
201086_x_at,0.06170432312500118,SON
91952_at,0.061690633020836216,DCAF15
241556_at,0.06169043560416787,
224244_s_at,0.061684330020831624,APOA5
215506_s_at,0.0616789964687503,DIRAS3
207449_s_at,0.0616732224270824,POFUT2
1561540_at,0.06166835869791676,LINC00343
239802_at,0.06166539258333259,SAP30L
231286_at,0.06164661729166543,C9orf47
215348_at,0.06164398148958483,ADCY1
217324_at,0.06163488656250182,
231058_at,0.061632644895830424,FXYD4
1554594_at,0.06162943127083231,ARHGAP27
1568598_at,0.06162899603124927,KAZALD1
225479_at,0.06162836467708388,LRRC58
226137_at,0.06162719892708246,ZFHX3
231801_at,0.06161805313541713,NFATC2
240681_at,0.06161573816666577,EU250746
231389_at,0.061615338114583196,PIH1D3
1568859_a_at,0.061612663989584426,SLC8A3
1569374_at,0.06160820365625064,C3orf62
1555197_a_at,0.06160394356250176,C21orf58
218739_at,0.06159905544791755,ABHD5
201231_s_at,0.061589009208336876,ENO1
240840_s_at,0.06158426859374888,SETD9
33814_at,0.06158210846874734,PAK4
1562496_at,0.06156474469791817,LOC339539
223144_s_at,0.06155440426041636,AKIRIN2
239776_at,0.0615524953437514,TMEM232
209850_s_at,0.061551757635417204,CDC42EP2
243904_at,0.06154832619792128,STXBP5
215225_s_at,0.06154512647916688,GPR17
219272_at,0.06154453479166211,TRIM62
216662_at,0.06153719136458413,MYO7B
227028_s_at,0.061527173114585665,
243222_at,0.061518200197912876,ALPK1
228967_at,0.061507365822916604,EIF1
203285_s_at,0.06150727027083214,HS2ST1
219173_at,0.06150369867708072,MYO15B
32837_at,0.06149370379166896,AGPAT2
242450_at,0.061493626354166775,RGMB
230605_at,0.06148571119791857,RP11-305K5.1
229365_at,0.06148027319791449,PPP1R3F
220001_at,0.06147780061458441,PADI4
211377_x_at,0.061466527947914074,MYCN
220778_x_at,0.06145765785417101,SEMA6B
204569_at,0.06145421976041643,ICK
228409_at,0.06144733966667282,PLIN4
241516_at,0.06144686477083461,
217076_s_at,0.061445273604164186,HOXD3 /// HOXD4 /// LOC401021
211267_at,0.0614383580312472,HESX1
213094_at,0.06143805619791598,GPR126
224439_x_at,0.06143804378124962,RNF7
212453_at,0.06143525421874951,KIAA1279
205762_s_at,0.06143198369791758,DUS4L
220965_s_at,0.06142629773958497,RSPH6A
1560142_at,0.06141432576041694,GRIK2
213882_at,0.06140809417708315,TM2D1
235340_at,0.06140639254166569,GANC
1561519_at,0.06140479170833313,LOC101927346
211059_s_at,0.06140128438541481,GOLGA2
231856_at,0.06139281439583266,KIAA1244
244506_at,0.061392555593750675,TMTC1
222489_s_at,0.06139218463541951,WRNIP1
203228_at,0.061380921666663646,PAFAH1B3
1555578_at,0.06137968753124934,
226883_at,0.061364432020829085,
213618_at,0.061362975687496046,ARAP2 /// LOC101928667
204239_s_at,0.06135416514583225,NNAT
1567242_at,0.06134914033333416,OR2L1P
232776_at,0.06134145594791729,
230979_at,0.06133831777083465,BMPR1A
201574_at,0.0613303240937455,ETF1
239413_at,0.06132604843750222,CEP152
217621_at,0.06131633708333295,SLC6A2
231361_at,0.0613155082187502,NLGN1
217781_s_at,0.061309891604164335,ZNF106
214266_s_at,0.06130134494791495,PDLIM7
202836_s_at,0.06129977526041408,TXNL4A
240821_at,0.0612972608750022,
1553444_a_at,0.061288233166664874,C1orf127
221728_x_at,0.06128763914583324,XIST
205460_at,0.061276793895835624,NPAS2
210638_s_at,0.06127523866667062,FBXO9
209892_at,0.06126738221875261,FUT4
212347_x_at,0.061266179625000916,MIR4800 /// MXD4
1570476_at,0.061265656562500936,
206955_at,0.06126041634375046,AQP7 /// LOC100509620 /// LOC101930168
203004_s_at,0.061257626208334415,MEF2D
209529_at,0.06125569032291889,PPAP2C
1562944_at,0.06125208565624973,LOC101928160 /// ZNF707
1566930_at,0.061250091343750146,TFB2M
211722_s_at,0.06124000203124913,HDAC6
231279_at,0.06123978991666501,PATE1
218687_s_at,0.06122432591666893,MUC13
207147_at,0.0612179807083324,DLX2
241292_at,0.06120831933333504,
208702_x_at,0.06120286903125205,APLP2
238732_at,0.06120272737499999,COL24A1
230955_s_at,0.06118653378125316,NOL4L
1561320_at,0.06118187309375056,
241427_x_at,0.06117893123958407,
227319_at,0.06117810356250075,KLHL36
1566778_at,0.061157157583331845,
1564718_at,0.061152395302083384,
240863_at,0.061143566447916964,CYP19A1
1552790_a_at,0.061139928843748415,SEC62
214118_x_at,0.06113835340624618,PCM1
200762_at,0.0611297683333305,DPYSL2
1570156_s_at,0.061124565364583994,FMN1
216784_at,0.061124354520833535,
1565080_at,0.061121738541666915,SRC
213658_at,0.06112077253124948,AK055981
1563919_a_at,0.061117351874997894,CEP89
230649_at,0.06111514786458372,C1orf86
226251_at,0.06111471332291707,ASXL2
210066_s_at,0.061113515562499554,AQP4
225966_at,0.06110570877082999,C17orf89
242705_x_at,0.06110563790625001,LRPAP1
1560380_at,0.06110420544791628,LOC497256
1555636_at,0.061101785416668,CD300LG
231682_at,0.061095767510418675,
220201_at,0.0610881693645835,RC3H2
220534_at,0.061084826781248935,LOC101930235 /// TRIM48 /// TRIM49D1 /// TRIM49D2P
201640_x_at,0.0610754036875063,CLPTM1
243116_at,0.0610712157604163,PIP5KL1
244138_at,0.06107039827083138,LOC101929154
231588_at,0.06106560826041818,PRCP
1569150_x_at,0.06106512102083528,PDLIM7
1557105_a_at,0.06105358797916427,ZSCAN30
235064_s_at,0.06105259463541568,C20orf196
1555180_at,0.061052201656250915,LOC100132686
237844_at,0.06104475699999945,LOC100506639 /// ZNF131
213468_at,0.06104035691666532,ERCC2
234973_at,0.06103803612500158,SLC38A5
214386_at,0.06103733903125086,
1569029_at,0.06102241030208422,METAP1D
224083_s_at,0.06102183064583455,
208294_x_at,0.06101770902083192,CSHL1
1561545_at,0.06100779333333284,EPN2-AS1
33579_i_at,0.06100680263541669,GALR3
230824_at,0.06100024334374865,MARCH10
207839_s_at,0.060990824354165696,TMEM8B
1553560_at,0.060990577604167484,VN1R4
243080_at,0.06098863258333154,HECW2
203759_at,0.06097716454166768,ST3GAL4
208063_s_at,0.060976940531251245,CAPN9
226489_at,0.06097338855208889,TMCC3
228127_at,0.060972362906248634,KCNK3
231803_at,0.06097028347916478,FGF11
238575_at,0.06096981218750086,OSBPL6
239697_x_at,0.0609624010312495,C3orf67
227209_at,0.060960078312500166,CNTN1
1562689_at,0.060942641270832265,LOC151484
1570344_at,0.06091942956250174,
243693_at,0.060919255958332474,
1556886_a_at,0.06091755035416746,LAYN
235761_at,0.06091128437499549,CTA-445C9.15
222749_at,0.060907186708337946,SUFU
231478_at,0.060903244052082695,LOC729966 /// PDE4C
224396_s_at,0.06089755771875094,ASPN
1556034_s_at,0.06089527021875529,MTMR11
205264_at,0.06089437990624802,CD3EAP
207902_at,0.06089252482291663,IL5RA
202849_x_at,0.060887106656251966,GRK6
210411_s_at,0.06087771184375157,GRIN2B
234823_at,0.06087582277083481,
200886_s_at,0.06087021627083011,PGAM1
212181_s_at,0.0608678884374978,NUDT4 /// NUDT4P1 /// NUDT4P2
206030_at,0.06086568659375047,ASPA
1562313_at,0.06086269295833446,BCORP1
212711_at,0.06085117230208148,CAMSAP1
211045_s_at,0.06085016515624897,KCNH6
238543_x_at,0.06084216517708363,MDGA1
1569521_s_at,0.06083648665624963,LOC101929747
207004_at,0.06083073402083361,BCL2
1569253_at,0.06083013975000107,INTS4
216791_at,0.060826605864582106,
204873_at,0.060823081052085115,PEX1
207571_x_at,0.06080908836458576,THEMIS2
229670_at,0.060806707083330025,
223668_at,0.0608014403541679,CBLC
1564580_at,0.06078532472916631,
1559920_a_at,0.060783527875002186,CECR5-AS1
205614_x_at,0.0607816292187513,MST1
231326_s_at,0.06077499520833296,
230181_at,0.06076360060416697,PQLC1
219327_s_at,0.06072954858333235,GPRC5C
1553835_a_at,0.060727659270833456,COL6A5
1555948_s_at,0.06072534550000075,FAM120A
219513_s_at,0.0607177786458335,SH2D3A
229758_at,0.060713613156249124,TIGD5
212859_x_at,0.06069647714583226,MT1E
1560265_at,0.06069638964583346,GRIK2
238253_at,0.06069629017708378,WDR72
1553458_at,0.06069567091666839,VSTM4
208028_s_at,0.0606941690624998,GPX5
216338_s_at,0.06069317407291308,YIPF3
207161_at,0.06069188168750017,KIAA0087
238338_at,0.060691171916665176,DCAF8
244832_at,0.060687310437499864,
202541_at,0.06067721960416783,AIMP1
209216_at,0.06066830055208072,WDR45
238668_at,0.06066679597916824,NCKAP1L
221387_at,0.060654853906249695,NPFFR1
203786_s_at,0.06065469515625033,TPD52L1
230156_x_at,0.06064913888541312,LOC100507217
230033_at,0.06064894076041627,DNAAF3
202528_at,0.06064363715624399,GALE
242253_at,0.06063657988541582,PPP5D1
203553_s_at,0.06063010531250157,MAP4K5
210377_at,0.060629641541666945,ACSM3
214517_at,0.06062865899999892,KRTAP5-9
208251_at,0.060622939791667996,KCNC4
240082_s_at,0.06061014263541642,C17orf74
233186_s_at,0.06061010136457945,BANP
243913_at,0.06060899817708254,
236223_s_at,0.0606017340624998,RIT1
1556231_a_at,0.06059716202083232,URI1
204919_at,0.060582067104166804,PRH1-PRR4 /// PRR4
1563247_at,0.06058049154166678,LOC101927526
217398_x_at,0.06058023422915859,GAPDH
212936_at,0.0605781830625034,FAM172A
219222_at,0.06057598168750111,RBKS
241245_at,0.06057467820833118,SRSF4
218171_at,0.06057376058333297,VPS4B
212264_s_at,0.060550834864582015,WAPAL
1570212_a_at,0.06054609066666572,GNN
211231_x_at,0.06054506214583322,CYP4A11
1557741_at,0.06053515745833371,LOC100128176
206911_at,0.06053033651041417,TRIM25
228300_at,0.06052575704166685,CCDC103 /// FAM187A
204124_at,0.0605184504166667,SLC34A2
239566_at,0.06051809896874971,
231312_at,0.06051374111458241,LOC101928487
1562568_at,0.060510738354166094,LOC400541
244874_at,0.06051056811458455,CHST15
232074_at,0.06051044804166672,PRSS27
216546_s_at,0.06050752706249973,CHI3L1
211366_x_at,0.060501052531243715,CASP1
1566432_at,0.060497976999998926,
1564949_at,0.06049508147916782,
221537_at,0.060481186041667634,PLXNA1
218634_at,0.06047961846875172,PHLDA3
237470_at,0.060468462562498715,DOCK7
221825_at,0.06046838309374891,ANGEL2
207738_s_at,0.06046387577083223,NCKAP1
1555129_at,0.06046162421875145,
217310_s_at,0.06045639088541854,FOXJ3
208155_x_at,0.06045472250000028,GAGE1 /// GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE13 /// GAGE2D /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7
208007_at,0.06045216372916551,
212355_at,0.0604457539166674,KHNYN
210884_s_at,0.06044438148958431,SPAG11A
204494_s_at,0.06044333444791228,C15orf39
225280_x_at,0.060440832562500546,ARSD
205269_at,0.06044010768749608,LCP2
224246_at,0.06043637982291816,
218780_at,0.0604271672708343,HOOK2
201192_s_at,0.06042313265625232,PITPNA
1562870_at,0.06041967146874949,LOC101929517
1565880_at,0.06041772052083161,
209237_s_at,0.06041512839583518,SLC23A2
221581_s_at,0.06041248753124506,LAT2
238857_at,0.060408000020833796,ATE1
1567664_at,0.060404232770835176,
231635_x_at,0.06039560331250371,RNF31
221141_x_at,0.06038511290625159,EPN1
233670_at,0.06038167196874955,
206605_at,0.06037953851041422,ENDOU
209321_s_at,0.06037671216666407,ADCY3
209607_x_at,0.06037406772916576,LOC101929857 /// SLX1A-SULT1A3 /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4
219312_s_at,0.060373463010416906,ZBTB10
221367_at,0.06037283033333285,MOS
226274_at,0.060363979343747154,CLCN5
201153_s_at,0.060358622885416935,MBNL1
205237_at,0.06034592872916278,FCN1
201807_at,0.06034574911458179,VPS26A
242303_at,0.06033706534374783,NRG2
228507_at,0.06033573686458382,PDE3A
229218_at,0.06033178556250052,COL1A2
210225_x_at,0.06032821413541356,LILRB3
230846_at,0.06032209077083461,AKAP5
208441_at,0.060318151177083834,IGF1R
236529_at,0.06031595788541644,SRCRB4D
219985_at,0.060312076395832914,HS3ST3A1
1556564_at,0.06030575401041505,HHIPL1
228577_x_at,0.0603018733750007,ODF2L
207261_at,0.06029699857291515,CNGA3
237653_at,0.06029665556250041,
203702_s_at,0.06029655302083725,TTLL4
240525_at,0.06029165234375089,
216597_at,0.060290180552082795,PRSS3P3
207511_s_at,0.060289745927082805,CNPPD1
206291_at,0.060285086895834006,NTS
233477_at,0.060279628062498425,KLK15
209505_at,0.060279398958333896,NR2F1
1556457_s_at,0.06027716532291594,LINC01138
202456_s_at,0.060272670479166734,ZER1
224917_at,0.06027213348958327,MIR21 /// VMP1
220522_at,0.060269562968750634,CRB1
201062_at,0.060260766166666535,STOM
44111_at,0.06025965392708166,VPS33B
239258_at,0.06025333587499926,
215449_at,0.060244109572916926,TSPO2
226220_at,0.06024368057291518,METTL9
1564257_at,0.060238665927084156,ACTA2-AS1
200930_s_at,0.06023846584374937,VCL
220283_at,0.060237836281251234,HHIPL2
228157_at,0.060233110479160246,ZNF207
203283_s_at,0.06022633417708256,HS2ST1
224007_at,0.060224400635417785,HSFY1 /// HSFY2
34206_at,0.06022372127082676,ARAP1
1559000_at,0.060220120708335934,PRR26
1555756_a_at,0.060216602249994367,CLEC7A
201898_s_at,0.060208116614585805,UBE2A
240915_at,0.060205719114584166,IGHV1-69
234422_at,0.06019964845833581,
201713_s_at,0.060192988781246015,RANBP2
203585_at,0.060191571770834784,ZNF185
1570215_at,0.06019088424999852,
221572_s_at,0.060190620010419416,MIR6824 /// SLC26A6
208852_s_at,0.06018717644791849,CANX
1552715_a_at,0.06018494543750119,RXFP1
242462_at,0.06018352212499867,LINC00665
232252_at,0.060168846739584225,DUSP27
1569205_at,0.060163733302083244,PRCP
216289_at,0.06016076879166654,GPR144
227924_at,0.06014139527083451,INO80D
219379_x_at,0.06013904606250087,ZNF358
220959_s_at,0.0601315297812528,OBP2A /// OBP2B
204059_s_at,0.06012901451041763,ME1
211564_s_at,0.06012792066666606,PDLIM4
217500_at,0.060123566572918286,TIAL1
227120_at,0.06011517159375046,FOXP4
233293_at,0.06011269587500001,NPAS3
212377_s_at,0.060109115520832646,NOTCH2
242582_at,0.06010747588541765,RP11-330O11.3
205836_s_at,0.06010737301041491,YTHDC2
216917_s_at,0.06010251378125098,SYCP1
212568_s_at,0.06009712554166402,DLAT
1556997_a_at,0.0600898663958338,LEPR /// LEPROT
227892_at,0.06008459135416766,PRKAA2
1563162_at,0.0600841143749995,LOC101927508
225529_at,0.06008187827083589,ACAP3
230152_at,0.06008055014583391,WDR52
1558511_s_at,0.06007024502083702,ESYT2
213849_s_at,0.06006325893750031,PPP2R2B
219326_s_at,0.0600569404999991,B3GNT2
231515_at,0.06005086724999975,CTD-2286N8.2
211467_s_at,0.060045145656251186,NFIB
1561611_at,0.060040926562500374,
1561560_at,0.06003320339583462,RP11-95H11.1
206368_at,0.06002875216666492,CPLX2
1569646_a_at,0.06001924132291636,KIRREL3-AS2
205817_at,0.060018511697918164,SIX1
1569436_at,0.06001759626041592,TUSC8
1559295_at,0.060017550635415695,
1565778_at,0.06001584927083492,ABCA8
208173_at,0.06001251651041706,IFNB1
228310_at,0.0600041560000002,ENAH
217487_x_at,0.060003581343747836,FOLH1 /// FOLH1B
234887_at,0.059997685510416066,
1555614_at,0.05999181569791556,SUGT1P1
206817_x_at,0.05999127155208228,CELF3
222718_at,0.05999050287500207,TMEM8A
216552_x_at,0.05998593836458266,KIR2DS4
239761_at,0.059977740395835255,GCNT1
1569464_at,0.05997313064583221,PPFIBP1
220263_at,0.059968262729166444,SMAD5-AS1
239624_at,0.059962576291666014,LOC102724689
1555277_a_at,0.05996085806250173,SLC4A5
1554681_a_at,0.059955315229169415,MGC50722
1554806_a_at,0.059952042677083206,FBXO8
1570621_at,0.05994149552083261,
218592_s_at,0.05993857664583224,CECR5
224200_s_at,0.05992677975000049,RAD18
1565635_at,0.059926180593750544,
210134_x_at,0.0599206262708325,SHOX2
243230_at,0.059919716437498494,
201859_at,0.05991834416666286,SRGN
222541_at,0.05991659541666827,RSF1
1555011_at,0.05990598752083587,ZFYVE16
239560_at,0.059901671114583444,LOC101927603
216446_at,0.05989991035416686,
224126_at,0.059894718989584206,SLC10A7
237062_at,0.05989247638541251,
224827_at,0.05988854081249961,UBTD2
224476_s_at,0.05988851366666559,MESP1
222303_at,0.059883585541669504,
237440_at,0.0598815460520834,
204928_s_at,0.059871656916669735,SLC10A3
231293_at,0.05986974417708302,
216492_at,0.05986668151041563,KIR3DX1
200917_s_at,0.059865756427079475,SRPR
205186_at,0.05986016569791541,DNALI1
239057_at,0.05985379010416825,LMOD2
216531_at,0.05984937888541486,MBTPS2 /// YY2
209879_at,0.05984792854166798,SELPLG
244799_s_at,0.05984674727083217,
237608_at,0.059844660333333355,LOC101929570
226552_at,0.05984445352083423,IER5L
215843_s_at,0.059841916645831716,TLL2
47083_at,0.059837981125001605,C7orf26
1561665_at,0.05983315068749917,RP11-266L9.1
232575_at,0.05982071084375029,PCA3
210151_s_at,0.059810159427083676,DYRK3
210929_s_at,0.05980725421874933,AHSG
1555166_a_at,0.059806810145831335,ZNF396
236135_at,0.059800288197916274,PNPLA7
236701_at,0.05979676639583076,GSG1L
225860_at,0.05979587364583505,MMP24-AS1
225501_at,0.059781497604166844,PHF6
244657_at,0.05977523217708347,
1559540_at,0.059773796874999174,LOC100506526
237885_at,0.05976860966666919,SOX21-AS1
241442_at,0.05976657577083033,
217158_at,0.05975684276041626,PTGER4P2-CDK2AP2P2
237693_at,0.05974976893750039,
241860_at,0.059745816187497525,
45526_g_at,0.05974166809374992,NAA60
241006_at,0.05973275419791513,
210492_at,0.059730034375000685,LOC101928198 /// MFAP3L
237273_at,0.059726301927083725,KCNU1
237450_at,0.059725262135416735,LOC389332
233986_s_at,0.05971996723958295,PLEKHG2
243438_at,0.059719816875001275,PDE7B
202389_s_at,0.05971748643750008,HTT
231138_at,0.05971332867708279,TRPC5OS
1561436_at,0.05970593418749992,LOC101927877
1562687_x_at,0.0596997500520855,
240055_at,0.05969967748958327,
220876_at,0.05969531192708377,
222374_at,0.05969169870833424,BTRC
225992_at,0.059682391708332005,MLLT10
228946_at,0.059681212135417994,INTU
212383_at,0.05967638543750109,ATP6V0A1
234991_at,0.05967571069791244,ZXDC
215034_s_at,0.05966779975000058,TM4SF1
242653_at,0.05965566619791707,DCC
230074_s_at,0.059647118770834506,C16orf58
222268_x_at,0.05964090188541782,MUC5B
216479_at,0.05963889355208174,RPL21 /// RPL21P28 /// SNORA27 /// SNORD102
209904_at,0.05963687876041579,TNNC1
225882_at,0.059634125374999236,SLC35B4
231839_at,0.05961929606250038,PDE12
217945_at,0.05961815469791887,BTBD1
212124_at,0.05960941652083562,ZMIZ1
222832_s_at,0.05959006099999442,MFF
211875_x_at,0.0595788528645822,PCDHGA10
222767_s_at,0.05957852408333153,C12orf49
238985_at,0.05957804672916733,
227066_at,0.05957787651041713,MOB3C
230630_at,0.05957619708333395,AK4 /// LOC100507855
1553030_a_at,0.059575119604164506,SUOX
225926_at,0.05956745040625222,VTI1B
208619_at,0.059566669437495,DDB1
206885_x_at,0.05956330122916764,GH1
1569817_at,0.05956305703124931,LOC100996590
